,Object-ID,SYS_CODE,LOC_NAME,BED_CODE,MAN_NAME,DES_TYPE,CAT_DES,BLD_CODE,ADDRESS,ST_CODE,LAT,LON,COM_DIST,COUN_DIS,CENSUS_TRACT,BOR_BLOCK,NTA,NTA_NAME,ADM_DIST,DBN_CODE,SCH_NAME,YEAR,TOT_ENRO,GRADE PK,GRADE K,GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,NUM_POV,PERC_POV,ECON_IND
1695,X446,1.58693891099284e-312,Arturo A. Schomburg Satellite Academy Bronx,321000000000,DOE,Transfer School,High school,X401,1010 REV. J. A. POLITE AVENUE,NY,40.823124,-73.898265,202,17,12901,1.00146118873608e-314,BX33,Longwood,,12X446,Arturo A. Schomburg Satellite Academy Bronx,2018-19,182,0,0,0,0,0,0,0,0,0,0,0,89,50,43,158,87%,87%
1696,X447,1.58595077476544e-312,Creston Academy,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X079,125 EAST 181 STREET,NY,40.855337,-73.903139,205,14,23704,1.00379317314973e-314,BX40,Fordham South,COMMUNITY SCHOOL DISTRICT 10,10X447,Creston Academy,2018-19,459,0,0,0,0,0,0,0,137,158,164,0,0,0,0,436,95%,94%
1697,X448,1.5849626434787e-312,Soundview Academy for Culture and Scholarship,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X131,885 BOLTON AVENUE,NY,40.822925,-73.859998,209,18,4200,1.00613504431101e-314,BX09,Soundview-Castle Hill-Clason Point-Harding Park,COMMUNITY SCHOOL DISTRICT 08,08X448,Soundview Academy for Culture and Scholarship,2018-19,392,0,0,0,0,0,0,0,134,125,133,0,0,0,0,315,80%,86%
1698,X449,1.58545670912948e-312,Grant Avenue Elementary School,321000000000,DOE,General Academic,Elementary,X166,250 EAST 164 STREET,NY,40.828009,-73.917705,204,16,18302,1.00021615862459e-314,BX14,East Concourse-Concourse Village,COMMUNITY SCHOOL DISTRICT 09,09X449,Grant Avenue Elementary School,2018-19,455,32,66,77,71,60,70,79,0,0,0,0,0,0,0,426,94%,90%
1699,X452,1.58496264843912e-312,Gotham Collaborative High School,321000000000,DOE,General Academic,High school,X450,1980 LAFAYETTE AVENUE,NY,40.821218,-73.855930,209,18,1600,1.00593743682717e-314,BX09,Soundview-Castle Hill-Clason Point-Harding Park,,08X452,Gotham Collaborative High School,2018-19,532,0,0,0,0,0,0,0,0,0,0,117,137,143,135,456,86%,91%
1700,X454,1.58545670915418e-312,Science and Technology Academy: A Mott Hall School,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X166,250 EAST 164 STREET,NY,40.828009,-73.917705,204,16,18302,1.00021615862459e-314,BX14,East Concourse-Concourse Village,COMMUNITY SCHOOL DISTRICT 09,09X454,Science and Technology Academy: A Mott Hall School,2018-19,450,0,0,0,0,0,0,0,136,153,161,0,0,0,0,423,94%,87%
1701,X455,1.58644484539146e-312,Harry S Truman High School,321000000000,DOE,General Academic,High school,X455,750 BAYCHESTER AVENUE,NY,40.874035,-73.831669,210,12,46201,1.01353128064504e-314,BX13,Co-op City,,11X455,Harry S Truman High School,2018-19,2081,0,0,0,0,0,0,0,0,0,0,756,513,426,386,1499,72%,75%
1702,X457,1.585456709169e-312,Sheridan Academy for Young Leaders,321000000000,DOE,General Academic,Elementary,X090,1116 SHERIDAN AVENUE,NY,40.831873,-73.917526,204,16,18102,1.00026559335092e-314,BX14,East Concourse-Concourse Village,COMMUNITY SCHOOL DISTRICT 09,09X457,Sheridan Academy for Young Leaders,2018-19,494,36,82,51,78,81,83,83,0,0,0,0,0,0,0,482,98%,93%
1703,X458,1.58693890611147e-312,Samara Community School,321000000000,DOE,General Academic,Elementary,X050,1550 VYSE AVENUE,NY,40.834188,-73.886995,203,17,15700,1.00293350337255e-314,BX75,Crotona Park East,COMMUNITY SCHOOL DISTRICT 12,12X458,Samara Community School,2018-19,249,32,41,43,46,46,41,0,0,0,0,0,0,0,0,238,96%,85%
1704,X459,1.58595077976538e-312,East Fordham Academy for the Arts,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X115,120 EAST 184 STREET,NY,40.859496,-73.900490,205,14,23703,1.0038030766956e-314,BX40,Fordham South,COMMUNITY SCHOOL DISTRICT 10,10X459,East Fordham Academy for the Arts,2018-19,296,0,0,0,0,0,0,0,90,108,98,0,0,0,0,267,90%,94%
1705,X460,1.58595497742616e-312,Atmosphere Charter School,321000000000,Charter,General Academic,Junior High-Intermediate-Middle,XAZI,22 MARBLE HILL AVENUE,NY,40.875161,-73.910426,208,10,30900,0,MN01,Marble Hill-Inwood,OFFICE OF CHARTER SCHOOLS,84X460,Atmosphere Charter School,2018-19,408,0,0,0,0,0,0,0,130,152,126,0,0,0,0,378,93%,83%
1706,X461,1.58546091122203e-312,Metropolitan Lighthouse Charter School,321000000000,Charter,General Academic,K-12 all grades,XAWW,180 West 165th street,NY,40.834599,-73.929797,204,8,18900,0,BX26,Highbridge,OFFICE OF CHARTER SCHOOLS,84X461,Metropolitan Lighthouse Charter School,2018-19,606,0,54,56,54,56,56,56,56,54,54,57,53,0,0,554,91%,89%
1707,X462,1.58644484048539e-312,Cornerstone Academy for Social Action Middle Schoo,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X189,3441 STEENWICK AVENUE,NY,40.882778,-73.830616,212,12,46202,1.01413406148372e-314,BX13,Co-op City,COMMUNITY SCHOOL DISTRICT 11,11X462,Cornerstone Academy for Social Action Middle Schoo,2018-19,257,0,0,0,0,0,0,0,86,87,84,0,0,0,0,191,74%,76%
1708,X463,1.58693890613617e-312,Urban Scholars Community School,321000000000,DOE,General Academic,Elementary,X198,1180 TINTON AVENUE,NY,40.828406,-73.900121,203,17,13500,1.00133272623344e-314,BX35,Morrisania-Melrose,COMMUNITY SCHOOL DISTRICT 12,12X463,Urban Scholars Community School,2018-19,301,33,46,45,40,37,52,48,0,0,0,0,0,0,0,288,96%,96%
1709,X464,1.58496684612954e-312,Success Academy Charter School - Bronx 4 - New Yor,321000000000,Charter,General Academic,Elementary,X131,885 BOLTON AVENUE,NY,40.822925,-73.859998,209,18,4200,1.00613504431101e-314,BX09,Soundview-Castle Hill-Clason Point-Harding Park,OFFICE OF CHARTER SCHOOLS,84X464,Success Academy Charter School - Bronx 4 - New Yor,2018-19,546,0,132,95,99,100,110,10,0,0,0,0,0,0,0,417,76%,76%
1710,X465,1.58447278008844e-312,Boys Preparatory Charter School of New York,321000000000,Charter,General Academic,Elementary,XBCA,192 EAST 151ST STREET,NY,40.820298,-73.927397,204,8,63,9.99731955517174e-315,BX63,West Concourse,OFFICE OF CHARTER SCHOOLS,84X465,Boys Preparatory Charter School of New York,2018-19,575,39,140,143,98,59,55,41,0,0,0,0,0,0,0,501,87%,83%
1711,X467,1.58496264357257e-312,Mott Hall Community School,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X192,650 HOLLYWOOD AVENUE,NY,40.826794,-73.818083,210,13,15800,1.01499858199741e-314,BX52,Schuylerville-Throgs Neck-Edgewater Park,COMMUNITY SCHOOL DISTRICT 08,08X467,Mott Hall Community School,2018-19,341,0,0,0,0,0,0,0,108,112,121,0,0,0,0,292,86%,78%
1712,X468,1.58644484051503e-312,Pelham Academy of Academics and Community Engageme,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X135,2441 WALLACE AVENUE,NY,40.862098,-73.865028,211,13,33000,1.01002828160024e-314,BX07,Bronxdale,COMMUNITY SCHOOL DISTRICT 11,11X468,Pelham Academy of Academics and Community Engageme,2018-19,332,0,0,0,0,0,0,0,110,120,102,0,0,0,0,290,87%,78%
1713,X469,1.51925192256688e-312,P469X - The Bronx School for Continuous Learners,308000000000,DOE,Special Education,K-8,X177,3177 WEBSTER AVENUE,NY,40.872559,-73.875375,207,11,42500,1.00469733255018e-314,BX43,Norwood,CITYWIDE SPECIAL EDUCATION,75X469,P469X - The Bronx School for Continuous Learners,2018-19,324,0,12,45,68,68,64,11,11,41,4,0,0,0,0,301,93%,94%
1714,X471,1.58447278042441e-312,American Dream Charter School,321000000000,Charter,General Academic,Junior High-Intermediate-Middle,X030,510 EAST 141 STREET,NY,40.809023,-73.917417,201,8,3900,9.99331767284699e-315,BX39,Mott Haven-Port Morris,OFFICE OF CHARTER SCHOOLS,84X471,American Dream Charter School,2018-19,421,0,0,0,0,0,0,0,85,86,82,90,78,0,0,408,97%,91%
1715,X472,1.58447278046393e-312,Family Life Academy Charter School III,321000000000,Charter,General Academic,Elementary,XBAV,370 Gerard Avenue,NY,40.816245,-73.929949,201,8,6300,9.99712244768233e-315,BX63,West Concourse,OFFICE OF CHARTER SCHOOLS,84X472,Family Life Academy Charter School III,2018-19,256,0,55,48,51,57,45,0,0,0,0,0,0,0,0,229,90%,85%
1716,X473,1.58446858289703e-312,Mott Haven Village Preparatory High School,321000000000,DOE,General Academic,High school,X470,701 ST. ANNS AVENUE,NY,40.818041,-73.911633,201,17,7100,9.99786418843643e-315,BX34,Melrose South-Mott Haven North,,07X473,Mott Haven Village Preparatory High School,2018-19,315,0,0,0,0,0,0,0,0,0,0,118,93,50,54,305,97%,93%
1717,X477,1.58595077985432e-312,Marble Hill High School for International Studies,321000000000,DOE,General Academic,High school,X475,99 TERRACE VIEW AVENUE,NY,40.877379,-73.912686,208,10,30900,5.05009239421882e-315,MN01,Marble Hill-Inwood,,10X477,Marble Hill High School for International Studies,2018-19,448,0,0,0,0,0,0,0,0,0,0,112,105,122,109,399,89%,86%
1718,X478,1.58693891115094e-312,The Cinema School,321000000000,DOE,General Academic,High school,X423,1551 EAST 172ND STREET,NY,40.832508,-73.878191,209,18,5600,1.00722198873186e-314,BX08,West Farms-Bronx River,,12X478,The Cinema School,2018-19,317,0,0,0,0,0,0,0,0,0,0,100,78,70,69,247,78%,84%
1719,X479,1.58693891115588e-312,Bronx Career and College Preparatory High School,321000000000,DOE,General Academic,High school,X158,800 HOME STREET,NY,40.826933,-73.900593,203,16,13100,1.00132779051763e-314,BX33,Longwood,,12X479,Bronx Career and College Preparatory High School,2018-19,268,0,0,0,0,0,0,0,0,0,0,100,60,53,55,230,86%,92%
1720,X480,1.58693891116082e-312,Bronx Regional High School,321000000000,DOE,Transfer School,High school,X401,1010 REV. J. A. POLITE AVENUE,NY,40.823124,-73.898265,202,17,12901,1.00146118873608e-314,BX33,Longwood,,12X480,Bronx Regional High School,2018-19,181,0,0,0,0,0,0,0,0,0,0,0,60,34,87,162,90%,92%
1721,X481,1.58644484057926e-312,The STEAM Bridge School,321000000000,DOE,General Academic,Elementary,X311,1684 WHITE PLAINS ROAD,NY,40.843531,-73.865498,211,13,23800,1.00807672229917e-314,BX37,Van Nest-Morris Park-Westchester Square,COMMUNITY SCHOOL DISTRICT 11,11X481,The STEAM Bridge School,2018-19,216,0,68,56,53,39,0,0,0,0,0,0,0,0,0,193,89%,83%
1722,X482,1.58694310817437e-312,Dr. Richard Izquierdo Health and Science Charter S,321000000000,Charter,General Academic,Secondary School,X158,800 HOME STREET,NY,40.826933,-73.900593,203,16,13100,1.00132779051763e-314,BX33,Longwood,OFFICE OF CHARTER SCHOOLS,84X482,Dr. Richard Izquierdo Health and Science Charter S,2018-19,789,0,0,0,0,0,0,0,105,105,120,103,110,159,87,740,94%,88%
1723,X483,1.58644484058914e-312,The Matilda Avenue School,321000000000,DOE,General Academic,Elementary,X314,4520 MATILDA AVENUE,NY,40.901436,-73.854402,212,11,41400,1.01322982698529e-314,BX62,Woodlawn-Wakefield,COMMUNITY SCHOOL DISTRICT 11,11X483,The Matilda Avenue School,2018-19,163,0,45,44,43,31,0,0,0,0,0,0,0,0,0,123,76%,76%
1724,X484,1.58644904307694e-312,Bronx Charter School for Better Learning II,321000000000,Charter,General Academic,Elementary,X144,2545 GUNTHER AVENUE,NY,40.863842,-73.836525,211,13,31000,1.01032966164421e-314,BX31,Allerton-Pelham Gardens,OFFICE OF CHARTER SCHOOLS,84X484,Bronx Charter School for Better Learning II,2018-19,298,0,76,71,76,75,0,0,0,0,0,0,0,0,0,220,74%,58%
1725,X486,1.58546091177044e-312,Rosalyn Yalow Charter School,321000000000,Charter,General Academic,Elementary,XAJG,116-118 EAST 169 STREET,NY,40.836679,-73.917350,204,16,22102,1.00031495594366e-314,BX63,West Concourse,OFFICE OF CHARTER SCHOOLS,84X486,Rosalyn Yalow Charter School,2018-19,432,0,99,85,90,104,54,0,0,0,0,0,0,0,0,408,94%,90%
1726,X487,1.58496684546749e-312,Girls Preparatory Charter School of the Bronx,321000000000,Charter,General Academic,K-8,X052,681 KELLY STREET,NY,40.816078,-73.901599,202,17,8300,1.0014019048111e-314,BX33,Longwood,OFFICE OF CHARTER SCHOOLS,84X487,Girls Preparatory Charter School of the Bronx,2018-19,774,40,91,90,86,83,89,73,84,69,69,0,0,0,0,708,92%,83%
1727,X488,1.58644904248406e-312,The Equality Charter School,321000000000,Charter,General Academic,Secondary School,X160,4140 HUTCHINSON RIVER PKWAY EA,NY,40.864073,-73.823816,210,12,30200,1.01350166140957e-314,BX13,Co-op City,OFFICE OF CHARTER SCHOOLS,84X488,The Equality Charter School,2018-19,637,0,0,0,0,0,0,0,86,93,92,93,94,91,88,510,80%,65%
1728,X489,1.58546091182479e-312,South Bronx Classical Charter School III,321000000000,Charter,General Academic,Elementary,XBBZ,3458 Third Avenue,NY,40.829793,-73.906403,203,16,1001,1.00102146537062e-314,BX01,Claremont-Bathgate,OFFICE OF CHARTER SCHOOLS,84X489,South Bronx Classical Charter School III,2018-19,316,0,60,75,63,55,63,0,0,0,0,0,0,0,0,279,88%,87%
1729,X491,1.58447277990564e-312,Academic Leadership Charter School,321000000000,Charter,General Academic,K-8,X065,677 EAST 141 STREET,NY,40.807916,-73.912557,201,8,3300,1.00083371993114e-314,BX39,Mott Haven-Port Morris,OFFICE OF CHARTER SCHOOLS,84X491,Academic Leadership Charter School,2018-19,515,0,87,80,52,58,54,49,57,40,38,0,0,0,0,489,95%,90%
1730,X492,1.58496684609989e-312,South Bronx Early College Academy Charter School,321000000000,Charter,General Academic,Junior High-Intermediate-Middle,XBBM,766 WESTCHESTER AVENUE,NY,40.818069,-73.904223,201,17,79,1.0013524898474e-314,BX34,Melrose South-Mott Haven North,OFFICE OF CHARTER SCHOOLS,84X492,South Bronx Early College Academy Charter School,2018-19,328,0,0,0,0,0,0,0,110,113,105,0,0,0,0,296,90%,89%
1731,X493,1.58447278002422e-312,Success Academy Charter School - Bronx 1,321000000000,Charter,General Academic,K-8,X183,339 MORRIS AVENUE,NY,40.813681,-73.925995,201,8,5100,9.99657877784565e-315,BX39,Mott Haven-Port Morris,OFFICE OF CHARTER SCHOOLS,84X493,Success Academy Charter School - Bronx 1,2018-19,586,0,99,91,84,74,56,113,69,0,0,0,0,0,0,516,88%,85%
1732,X494,1.58546091131096e-312,Success Academy Charter School - Bronx 2,321000000000,Charter,General Academic,K-8,X055,450 SAINT PAUL'S PLACE,NY,40.835934,-73.904970,203,16,14702,1.00246907721887e-314,BX01,Claremont-Bathgate,OFFICE OF CHARTER SCHOOLS,84X494,Success Academy Charter School - Bronx 2,2018-19,757,0,96,96,97,106,85,105,62,56,54,0,0,0,0,668,88%,84%
1733,X495,1.58446858300572e-312,University Heights Secondary School,321000000000,DOE,General Academic,High school,X470,701 ST. ANNS AVENUE,NY,40.818041,-73.911633,201,17,7100,9.99786418843643e-315,BX34,Melrose South-Mott Haven North,,07X495,University Heights Secondary School,2018-19,519,0,0,0,0,0,0,0,0,0,0,127,155,133,104,424,82%,80%
1734,X496,1.58644904244454e-312,Icahn Charter School 4,321000000000,Charter,General Academic,K-8,XAGA,1500 PELHAM PARKWAY SOUTH,NY,40.856531,-73.843013,211,13,29600,1.00899074572024e-314,BX49,Pelham Parkway,OFFICE OF CHARTER SCHOOLS,84X496,Icahn Charter School 4,2018-19,323,0,40,40,38,39,34,31,35,36,30,0,0,0,0,200,62%,58%
1735,X497,1.58447278051334e-312,Storefront Academy Charter School,321000000000,Charter,General Academic,Elementary,XBBX,609 JACKSON AVENUE,NY,40.814952,-73.908773,201,8,73,1.00109073782076e-314,BX34,Melrose South-Mott Haven North,OFFICE OF CHARTER SCHOOLS,84X497,Storefront Academy Charter School,2018-19,227,0,46,25,59,59,38,0,0,0,0,0,0,0,0,215,95%,90%
1736,X498,1.58644484066325e-312,P.S./M.S. 11X498 - VAN NEST ACADEMY,321000000000,DOE,General Academic,K-8,X498,1640 BRONXDALE AVE,NY,40.845023,-73.857989,211,13,24400,1.00834351774792e-314,BX37,Van Nest-Morris Park-Westchester Square,COMMUNITY SCHOOL DISTRICT 11,11X498,P.S./M.S. 11X498 - VAN NEST ACADEMY,2018-19,652,0,52,70,65,64,64,63,89,91,94,0,0,0,0,508,78%,70%
1737,X500,1.58446858303043e-312,Hostos-Lincoln Academy of Science,321000000000,DOE,General Academic,Secondary School,X162,600 SAINT ANN'S AVENUE,NY,40.814857,-73.912038,201,17,7300,1.00105604947177e-314,BX34,Melrose South-Mott Haven North,,07X500,Hostos-Lincoln Academy of Science,2018-19,547,0,0,0,0,0,0,0,59,50,69,97,111,78,83,435,80%,85%
1738,X505,1.58545671434681e-312,"Bronx School for Law, Government and Justice",321000000000,DOE,General Academic,Secondary School,X460,244 EAST 163 STREET,NY,40.827461,-73.919024,204,16,18302,1.00021119968771e-314,BX14,East Concourse-Concourse Village,,09X505,"Bronx School for Law, Government and Justice",2018-19,751,0,0,0,0,0,0,0,94,88,92,124,130,108,115,648,86%,86%
1739,X508,1.58644484565332e-312,Bronxdale High School,321000000000,DOE,General Academic,High school,X415,925 ASTOR AVENUE,NY,40.860443,-73.860729,211,13,32400,1.00966267302232e-314,BX07,Bronxdale,,11X508,Bronxdale High School,2018-19,459,0,0,0,0,0,0,0,0,0,0,110,125,124,100,362,79%,74%
1740,X509,1.58644484565826e-312,High School of Language and Innovation,321000000000,DOE,General Academic,High school,X415,925 ASTOR AVENUE,NY,40.860443,-73.860729,211,13,32400,1.00966267302232e-314,BX07,Bronxdale,,11X509,High School of Language and Innovation,2018-19,379,0,0,0,0,0,0,0,0,0,0,93,109,90,87,375,99%,98%
1741,X511,1.58693891131398e-312,Bronx Envision Academy,321000000000,DOE,General Academic,High school,X098,1619 BOSTON ROAD,NY,40.836245,-73.890591,203,17,15500,1.00265192696187e-314,BX75,Crotona Park East,,12X511,Bronx Envision Academy,2018-19,418,0,0,0,0,0,0,0,0,0,0,101,120,100,97,365,87%,89%
1742,X513,1.58644484567802e-312,New World High School,321000000000,DOE,General Academic,High school,X362,921 EAST 228TH STREET,NY,40.888242,-73.852714,212,12,40400,1.01216266198851e-314,BX44,Williamsbridge-Olinville,,11X513,New World High School,2018-19,381,0,0,0,0,0,0,0,0,0,0,109,100,98,74,366,96%,95%
1743,X514,1.58644484568296e-312,The Bronxwood Preparatory Academy,321000000000,DOE,General Academic,High school,X362,921 EAST 228TH STREET,NY,40.888242,-73.852714,212,12,40400,1.01216266198851e-314,BX44,Williamsbridge-Olinville,,11X514,The Bronxwood Preparatory Academy,2018-19,360,0,0,0,0,0,0,0,0,0,0,111,97,84,68,254,71%,74%
1744,X517,1.5854567144061e-312,Frederick Douglass Academy III Secondary School,321000000000,DOE,General Academic,High school,X148,3630 THIRD AVENUE,NY,40.833493,-73.903951,203,16,14701,1.00258271231742e-314,BX01,Claremont-Bathgate,,09X517,Frederick Douglass Academy III Secondary School,2018-19,408,0,0,0,0,0,0,0,0,0,0,90,110,105,103,352,86%,92%
1745,X521,1.58693891136339e-312,The Metropolitan Soundview High School,321000000000,DOE,General Academic,High school,X420,1300 BOYNTON AVENUE,NY,40.832508,-73.878191,209,18,5600,1.00722198873186e-314,BX08,West Farms-Bronx River,,12X521,The Metropolitan Soundview High School,2018-19,423,0,0,0,0,0,0,0,0,0,0,130,109,88,96,386,91%,88%
1746,X522,1.58446858313912e-312,Bronx Design and Construction Academy,321000000000,DOE,Career Technical,High school,X600,333 EAST 151 STREET,NY,40.818645,-73.919949,201,17,6700,1.00004322527317e-314,BX34,Melrose South-Mott Haven North,,07X522,Bronx Design and Construction Academy,2018-19,452,0,0,0,0,0,0,0,0,0,0,111,111,125,105,404,89%,87%
1747,X524,1.58595078008653e-312,Crotona International High School,321000000000,DOE,Career Technical,High school,X660,2474 CROTONA AVENUE,NY,40.855392,-73.882487,206,15,39300,1.00346709278786e-314,BX06,Belmont,,10X524,Crotona International High School,2018-19,333,0,0,0,0,0,0,0,0,0,0,75,87,96,75,281,84%,99%
1748,X525,1.58545671444563e-312,Bronx Leadership Academy High School,321000000000,DOE,General Academic,High school,X876,1710 WEBSTER AVENUE,NY,40.843250,-73.902969,203,15,16500,1.00244931459304e-314,BX01,Claremont-Bathgate,,09X525,Bronx Leadership Academy High School,2018-19,565,0,0,0,0,0,0,0,0,0,0,140,153,143,129,493,87%,93%
1749,X527,1.58446858316382e-312,Bronx Leadership Academy II High School,321000000000,DOE,General Academic,High school,X790,730 CONCOURSE VILLAGE WEST,NY,40.821828,-73.922366,204,17,6100,1.00020135394752e-314,BX14,East Concourse-Concourse Village,,07X527,Bronx Leadership Academy II High School,2018-19,511,0,0,0,0,0,0,0,0,0,0,142,170,115,84,481,94%,92%
1750,X529,1.58644484081641e-312,One World Middle School at Edenwald,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X142,3750 BAYCHESTER AVENUE,NY,40.886002,-73.839682,212,12,48400,1.01251343179882e-314,BX03,Eastchester-Edenwald-Baychester,COMMUNITY SCHOOL DISTRICT 11,11X529,One World Middle School at Edenwald,2018-19,344,0,0,0,0,0,0,0,116,110,118,0,0,0,0,303,88%,75%
1751,X530,1.58496264882449e-312,Longwood Preparatory Academy,321000000000,DOE,General Academic,High school,X039,965 LONGWOOD AVENUE,NY,40.817741,-73.897876,202,17,8700,1.00152047117886e-314,BX33,Longwood,,08X530,Longwood Preparatory Academy,2018-19,342,0,0,0,0,0,0,0,0,0,0,100,117,59,66,299,87%,91%
1752,X531,1.58693890647214e-312,Archer Elementary School,321000000000,DOE,General Academic,Elementary,X102,1827 ARCHER STREET,NY,40.838151,-73.866038,209,18,21601,1.0075036204779e-314,BX08,West Farms-Bronx River,COMMUNITY SCHOOL DISTRICT 12,12X531,Archer Elementary School,2018-19,484,18,84,78,76,76,74,78,0,0,0,0,0,0,0,462,96%,88%
1753,X532,1.58644484083124e-312,Baychester Middle School,321000000000,DOE,General Academic,Junior High-Intermediate-Middle,X142,3750 BAYCHESTER AVENUE,NY,40.886002,-73.839682,212,12,48400,1.01251343179882e-314,BX03,Eastchester-Edenwald-Baychester,COMMUNITY SCHOOL DISTRICT 11,11X532,Baychester Middle School,2018-19,281,0,0,0,0,0,0,0,89,92,100,0,0,0,0,239,85%,80%
